394	394	3	Babyfood, cereals, rice, dry, HEINZ	Miscellaneous
395	395	3	Babyfood, cereals, rice, with whole milk, HEINZ	Miscellaneous
397	397	3	Babyfood, dinners, vegetable, rice and chicken, strained, HEINZ	Miscellaneous
398	398	3	Babyfood, dinners, vegetable beef, strained, HEINZ	Miscellaneous
399	399	3	Babyfood, dinners, vegetable beef, junior, HEINZ	Miscellaneous
400	400	3	Babyfood, dinners, vegetables, beef and macaroni, junior, HEINZ	Miscellaneous
401	401	3	Babyfood, dinners, vegetables, beef and spaghetti, junior, HEINZ	Miscellaneous
402	402	3	Babyfood, fruits, bananas and pineapple, strained, HEINZ	Miscellaneous
403	403	3	Babyfood, fruits, mixed fruit, strained, HEINZ	Miscellaneous
404	404	3	Babyfood, fruits, mixed fruit, junior, HEINZ	Miscellaneous
405	405	3	Babyfood, fruits, peaches, beginner, HEINZ	Miscellaneous
407	407	3	Babyfood, meats, beef with broth, strained, HEINZ	Miscellaneous
408	408	3	Babyfood, meats, chicken with broth, strained, HEINZ	Miscellaneous
409	409	3	Babyfood, meats, veal with broth, strained, HEINZ	Miscellaneous
411	411	3	Babyfood, vegetables, beans, wax (yellow), beginner, HEINZ	Miscellaneous
412	412	3	Babyfood, vegetables, carrots, beginner, HEINZ	Miscellaneous
413	413	3	Babyfood, vegetables, squash, beginner, HEINZ	Miscellaneous
414	414	4	Animal fat, beef tallow	Miscellaneous
415	415	4	Sandwich spread, with chopped pickle, regular, unspecified oils	Sandwich spread
416	416	4	Vegetable oil, rice bran	Vegetable oil
417	417	4	Vegetable oil, wheat germ	Vegetable oil
418	418	4	Vegetable oil, peanut	Vegetable oil
419	419	4	Vegetable oil, soybean	Vegetable oil
420	420	4	Vegetable oil, coconut	Vegetable oil
422	422	4	Vegetable oil, olive	Vegetable oil
423	423	4	Vegetable oil, palm	Vegetable oil
424	424	4	Vegetable oil, sesame	Vegetable oil
425	425	4	Vegetable oil, sunflower, linoleic (less than 60%)	Vegetable oil
426	426	4	Salad dressing, french, homemade, unspecified oil	Salad dressing
427	427	4	Salad dressing, homemade, cooked	Salad dressing
428	428	4	Salad dressing, oil and vinegar, homemade	Salad dressing
429	429	4	Vegetable oil, cocoa butter	Vegetable oil
430	430	4	Vegetable oil, cottonseed	Vegetable oil
431	431	4	Vegetable oil, sunflower, linoleic (60% and over)	Vegetable oil
432	432	4	Vegetable oil, safflower, linoleic (70% and over)	Vegetable oil
433	433	4	Vegetable oil, safflower, oleic (70% and over)	Vegetable oil
434	434	4	Vegetable oil, palm kernel	Vegetable oil
435	435	4	Vegetable oil, poppyseed	Vegetable oil
436	436	4	Vegetable oil, grapeseed	Vegetable oil
437	437	4	Vegetable oil, corn	Vegetable oil
438	438	4	Animal fat, mutton tallow	Miscellaneous
439	439	4	Vegetable oil, walnut	Vegetable oil
440	440	4	Vegetable oil, almond	Vegetable oil
441	441	4	Vegetable oil, apricot kernel	Vegetable oil
442	442	4	Vegetable oil, soybean lecithin	Vegetable oil
443	443	4	Vegetable oil, hazelnut	Vegetable oil
444	444	4	Vegetable oil, babassu	Vegetable oil
445	445	4	Animal fat, chicken	Miscellaneous
446	446	4	Shortening, household, soybean (hydrogenated) and palm	Shortening
447	447	4	Animal fat, duck	Miscellaneous
448	448	4	Animal fat, turkey	Miscellaneous
449	449	4	Animal fat, goose	Miscellaneous
450	450	4	Vegetable oil, avocado	Vegetable oil
451	451	4	Vegetable oil, canola	Vegetable oil
452	452	4	Vegetable oil, mustard	Vegetable oil
453	453	4	Vegetable oil, sunflower, oleic (70% and over)	Vegetable oil
454	454	4	Shortening, special purpose, cake and icing (frosting)	Shortening
455	455	4	Shortening, special purpose, baking	Shortening
456	456	4	Vegetable oil, oat	Vegetable oil
457	457	4	Fish oil, cod liver	Miscellaneous
458	458	4	Fish oil, herring	Miscellaneous
459	459	4	Fish oil, menhaden	Miscellaneous
460	460	4	Fish oil, menhaden, fully hydrogenated	Miscellaneous
461	461	4	Fish oil, salmon	Miscellaneous
462	462	4	Fish oil, sardine	Miscellaneous
463	463	4	Shortening, multipurpose, hydrogenated soybean and palm	Shortening
464	464	4	Animal fat, lard (pork)	Miscellaneous
481	481	4	Margarine, tub, canola, COUNTRY CROCK	Margarine
482	482	4	Margarine, tub, canola and soya, PARKAY	Margarine
486	486	4	Margarine, tub, soya, MIRAGE	Margarine
489	489	4	Margarine, tub, canola, MONARCH	Margarine
